benchmark,dataset,comp,rational,mem,localmem,coalesced,atomic,transfer,wgsize,F1:transfer/(comp+mem),F2:coalesced/mem,F3:(localmem/mem)*avgws,F4:comp/mem,oracle,runtime,speedup,penalty,runtime_cpu,ci_cpu,ci_mean_cpu,runtime_gpu,ci_gpu,ci_mean_gpu,kernel_nlines,kernel_size
5936a6eaa72a252bdc79948097ce4776db14fd7b.cl-A,524288,0,1,2,0,2,0,16777216,256,8388608.0,1,0.0,0,GPU,1.836651,1.18,0.85,2.164321,0.772793,0.35706,1.836651,0.554386,0.301846,10,235
5936a6eaa72a252bdc79948097ce4776db14fd7b.cl-A,64,0,1,2,0,2,0,2048,64,1024.0,1,0.0,0,CPU,0.007878,2.20,0.45,0.007878,0.00192,0.243717,0.017363,0.004838,0.278638,10,235
5936a6eaa72a252bdc79948097ce4776db14fd7b.cl-A,65536,0,1,2,0,2,0,2097152,256,1048576.0,1,0.0,0,CPU,0.222862,1.23,0.82,0.222862,0.039462,0.177069,0.273067,0.14184,0.519433,10,235
5936a6eaa72a252bdc79948097ce4776db14fd7b.cl-A,8192,0,1,2,0,2,0,262144,256,131072.0,1,0.0,0,GPU,0.024237,2.09,0.48,0.05062,0.008828,0.174397,0.024237,0.000576,0.023765,10,235
599f0177469f975bab93943d7c69e72e22b2cef3.cl-A,1024,0,1,2,0,2,0,32768,256,16384.0,1,0.0,0,GPU,0.01677,7.41,0.13,0.124232,0.175881,1.415746,0.01677,0.004527,0.269946,8,190
599f0177469f975bab93943d7c69e72e22b2cef3.cl-A,1048576,0,1,2,0,2,0,33554432,256,16777216.0,1,0.0,0,CPU,4.645872,1.13,0.88,4.645872,0.739404,0.159153,5.26363,2.191205,0.416292,8,190
599f0177469f975bab93943d7c69e72e22b2cef3.cl-A,128,0,1,2,0,2,0,4096,128,2048.0,1,0.0,0,GPU,0.014608,1.05,0.95,0.015323,0.008156,0.532272,0.014608,0.000619,0.042374,8,190
599f0177469f975bab93943d7c69e72e22b2cef3.cl-A,131072,0,1,2,0,2,0,4194304,256,2097152.0,1,0.0,0,CPU,0.410956,2.64,0.38,0.410956,0.040467,0.09847,1.085844,0.690325,0.63575,8,190
599f0177469f975bab93943d7c69e72e22b2cef3.cl-A,16384,0,1,2,0,2,0,524288,256,262144.0,1,0.0,0,CPU,0.105278,1.14,0.88,0.105278,0.014188,0.134767,0.119496,0.002201,0.018419,8,190
599f0177469f975bab93943d7c69e72e22b2cef3.cl-A,2048,0,1,2,0,2,0,65536,256,32768.0,1,0.0,0,GPU,0.015912,7.90,0.13,0.125699,0.179148,1.425214,0.015912,0.000743,0.046694,8,190
599f0177469f975bab93943d7c69e72e22b2cef3.cl-A,2097152,0,1,2,0,2,0,67108864,256,33554432.0,1,0.0,0,CPU,7.276436,1.29,0.78,7.276436,2.039349,0.280268,9.362489,2.297735,0.245419,8,190
599f0177469f975bab93943d7c69e72e22b2cef3.cl-A,256,0,1,2,0,2,0,8192,256,4096.0,1,0.0,0,GPU,0.014785,1.07,0.93,0.015826,0.009928,0.627322,0.014785,0.00051,0.034494,8,190
599f0177469f975bab93943d7c69e72e22b2cef3.cl-A,262144,0,1,2,0,2,0,8388608,256,4194304.0,1,0.0,0,CPU,1.365065,1.37,0.73,1.365065,0.116072,0.08503,1.872562,0.797591,0.425936,8,190
599f0177469f975bab93943d7c69e72e22b2cef3.cl-A,4096,0,1,2,0,2,0,131072,256,65536.0,1,0.0,0,GPU,0.061659,1.39,0.72,0.085471,0.01587,0.185677,0.061659,0.001772,0.028739,8,190
599f0177469f975bab93943d7c69e72e22b2cef3.cl-A,4194304,0,1,2,0,2,0,134217728,256,67108864.0,1,0.0,0,GPU,6.164237,2.28,0.44,14.070316,2.724385,0.193626,6.164237,0.284073,0.046084,8,190
599f0177469f975bab93943d7c69e72e22b2cef3.cl-A,512,0,1,2,0,2,0,16384,256,8192.0,1,0.0,0,GPU,0.014903,2.98,0.34,0.044363,0.013312,0.30007,0.014903,0.000479,0.032141,8,190
599f0177469f975bab93943d7c69e72e22b2cef3.cl-A,524288,0,1,2,0,2,0,16777216,256,8388608.0,1,0.0,0,CPU,1.698106,2.02,0.49,1.698106,0.22099,0.130139,3.433867,1.618412,0.471309,8,190
599f0177469f975bab93943d7c69e72e22b2cef3.cl-A,64,0,1,2,0,2,0,2048,64,1024.0,1,0.0,0,CPU,0.015085,1.14,0.87,0.015085,0.010876,0.720981,0.017245,0.00457,0.265004,8,190
599f0177469f975bab93943d7c69e72e22b2cef3.cl-A,65536,0,1,2,0,2,0,2097152,256,1048576.0,1,0.0,0,CPU,0.239232,1.96,0.51,0.239232,0.051135,0.213746,0.469858,0.115555,0.245936,8,190
599f0177469f975bab93943d7c69e72e22b2cef3.cl-A,8192,0,1,2,0,2,0,262144,256,131072.0,1,0.0,0,GPU,0.080712,1.07,0.93,0.086519,0.019131,0.221119,0.080712,0.001658,0.020542,8,190
5a429dff8ab63c42334cb6fa72ecba34940e7701.cl-A,1024,1,1,4,0,3,0,16384,256,3276.8,0.75,0.0,0.25,GPU,0.010696,6.03,0.17,0.064449,0.013606,0.211113,0.010696,0.000542,0.050673,8,153
5a429dff8ab63c42334cb6fa72ecba34940e7701.cl-A,1048576,1,1,4,0,3,0,16777216,256,3355443.2,0.75,0.0,0.25,CPU,3.058086,1.26,0.79,3.058086,0.143914,0.04706,3.857052,1.498859,0.388602,8,153
5a429dff8ab63c42334cb6fa72ecba34940e7701.cl-A,128,1,1,4,0,3,0,2048,128,409.6,0.75,0.0,0.25,GPU,0.010637,1.01,0.99,0.010784,0.003658,0.339206,0.010637,0.000302,0.028391,8,153
5a429dff8ab63c42334cb6fa72ecba34940e7701.cl-A,131072,1,1,4,0,3,0,2097152,256,419430.4,0.75,0.0,0.25,CPU,0.252698,2.05,0.49,0.252698,0.059018,0.233552,0.517719,0.084054,0.162354,8,153
5a429dff8ab63c42334cb6fa72ecba34940e7701.cl-A,16384,1,1,4,0,3,0,262144,256,52428.8,0.75,0.0,0.25,GPU,0.022045,3.92,0.25,0.086504,0.022535,0.260508,0.022045,0.004665,0.211613,8,153
5a429dff8ab63c42334cb6fa72ecba34940e7701.cl-A,2048,1,1,4,0,3,0,32768,256,6553.6,0.75,0.0,0.25,GPU,0.011082,12.14,0.08,0.134513,0.187465,1.393657,0.011082,0.000399,0.036004,8,153
5a429dff8ab63c42334cb6fa72ecba34940e7701.cl-A,2097152,1,1,4,0,3,0,33554432,256,6710886.4,0.75,0.0,0.25,CPU,4.560904,1.01,0.99,4.560904,1.591934,0.349039,4.620533,2.008046,0.434592,8,153
5a429dff8ab63c42334cb6fa72ecba34940e7701.cl-A,256,1,1,4,0,3,0,4096,256,819.2,0.75,0.0,0.25,GPU,0.010667,1.25,0.80,0.013339,0.010877,0.815428,0.010667,0.00052,0.048748,8,153
5a429dff8ab63c42334cb6fa72ecba34940e7701.cl-A,262144,1,1,4,0,3,0,4194304,256,838860.8,0.75,0.0,0.25,CPU,0.673809,1.82,0.55,0.673809,0.263476,0.391025,1.223355,0.82319,0.672895,8,153
5a429dff8ab63c42334cb6fa72ecba34940e7701.cl-A,4096,1,1,4,0,3,0,65536,256,13107.2,0.75,0.0,0.25,GPU,0.01363,3.49,0.29,0.047603,0.011759,0.247022,0.01363,0.003736,0.274101,8,153
5a429dff8ab63c42334cb6fa72ecba34940e7701.cl-A,4194304,1,1,4,0,3,0,67108864,256,13421772.8,0.75,0.0,0.25,GPU,3.33123,3.73,0.27,12.429997,3.348631,0.269399,3.33123,0.124159,0.037271,8,153
5a429dff8ab63c42334cb6fa72ecba34940e7701.cl-A,512,1,1,4,0,3,0,8192,256,1638.4,0.75,0.0,0.25,GPU,0.010578,2.91,0.34,0.030772,0.017971,0.584005,0.010578,0.000358,0.033844,8,153
5a429dff8ab63c42334cb6fa72ecba34940e7701.cl-A,524288,1,1,4,0,3,0,8388608,256,1677721.6,0.75,0.0,0.25,CPU,1.369632,1.35,0.74,1.369632,0.319416,0.233213,1.842637,0.520688,0.282578,8,153
5a429dff8ab63c42334cb6fa72ecba34940e7701.cl-A,64,1,1,4,0,3,0,1024,64,204.8,0.75,0.0,0.25,GPU,0.010578,1.41,0.71,0.014918,0.019255,1.290723,0.010578,0.000462,0.043676,8,153
5a429dff8ab63c42334cb6fa72ecba34940e7701.cl-A,65536,1,1,4,0,3,0,1048576,256,209715.2,0.75,0.0,0.25,CPU,0.124834,2.23,0.45,0.124834,0.02659,0.213003,0.278059,0.034748,0.124966,8,153
5a429dff8ab63c42334cb6fa72ecba34940e7701.cl-A,8192,1,1,4,0,3,0,131072,256,26214.4,0.75,0.0,0.25,GPU,0.015022,5.22,0.19,0.078389,0.030604,0.390412,0.015022,0.000562,0.037412,8,153
5a67e380904f3ef7ed531c53d58e3ae66e8c52a6.cl-A,1024,1,1,5,0,5,0,24576,256,4096.0,1,0.0,0.2,GPU,0.01514,2.83,0.35,0.042784,0.008952,0.209237,0.01514,0.004034,0.266446,8,183
5a67e380904f3ef7ed531c53d58e3ae66e8c52a6.cl-A,1048576,1,1,5,0,5,0,25165824,256,4194304.0,1,0.0,0.2,CPU,3.967426,1.30,0.77,3.967426,0.595383,0.150068,5.154459,1.211688,0.235076,8,183
5a67e380904f3ef7ed531c53d58e3ae66e8c52a6.cl-A,128,1,1,5,0,5,0,3072,128,512.0,1,0.0,0.2,CPU,0.008227,1.95,0.51,0.008227,0.003308,0.402091,0.016059,0.004686,0.291799,8,183
5a67e380904f3ef7ed531c53d58e3ae66e8c52a6.cl-A,131072,1,1,5,0,5,0,3145728,256,524288.0,1,0.0,0.2,CPU,0.30343,1.66,0.60,0.30343,0.018683,0.061573,0.504473,0.217351,0.430848,8,183
5a67e380904f3ef7ed531c53d58e3ae66e8c52a6.cl-A,16384,1,1,5,0,5,0,393216,256,65536.0,1,0.0,0.2,GPU,0.02803,1.86,0.54,0.05224,0.030376,0.58147,0.02803,0.000602,0.021477,8,183
5a67e380904f3ef7ed531c53d58e3ae66e8c52a6.cl-A,2048,1,1,5,0,5,0,49152,256,8192.0,1,0.0,0.2,GPU,0.014222,3.64,0.27,0.051794,0.019113,0.36902,0.014222,0.00065,0.045704,8,183
5a67e380904f3ef7ed531c53d58e3ae66e8c52a6.cl-A,2097152,1,1,5,0,5,0,50331648,256,8388608.0,1,0.0,0.2,CPU,8.008463,1.05,0.96,8.008463,2.752135,0.343653,8.379422,4.194815,0.500609,8,183
5a67e380904f3ef7ed531c53d58e3ae66e8c52a6.cl-A,256,1,1,5,0,5,0,6144,256,1024.0,1,0.0,0.2,GPU,0.013423,1.10,0.91,0.01482,0.002125,0.143387,0.013423,0.000496,0.036952,8,183
5a67e380904f3ef7ed531c53d58e3ae66e8c52a6.cl-A,262144,1,1,5,0,5,0,6291456,256,1048576.0,1,0.0,0.2,CPU,0.572274,3.00,0.33,0.572274,0.293805,0.513399,1.717867,1.170803,0.681545,8,183
5a67e380904f3ef7ed531c53d58e3ae66e8c52a6.cl-A,4096,1,1,5,0,5,0,98304,256,16384.0,1,0.0,0.2,GPU,0.01606,3.62,0.28,0.058149,0.018332,0.315259,0.01606,0.000479,0.029826,8,183
5a67e380904f3ef7ed531c53d58e3ae66e8c52a6.cl-A,4194304,1,1,5,0,5,0,100663296,256,16777216.0,1,0.0,0.2,GPU,9.091437,1.67,0.60,15.212685,3.335367,0.219249,9.091437,7.326951,0.805918,8,183
5a67e380904f3ef7ed531c53d58e3ae66e8c52a6.cl-A,512,1,1,5,0,5,0,12288,256,2048.0,1,0.0,0.2,GPU,0.013629,1.40,0.71,0.019081,0.019553,1.024737,0.013629,0.000638,0.046812,8,183
5a67e380904f3ef7ed531c53d58e3ae66e8c52a6.cl-A,524288,1,1,5,0,5,0,12582912,256,2097152.0,1,0.0,0.2,CPU,1.826375,1.62,0.62,1.826375,0.639572,0.350187,2.963555,1.705635,0.575537,8,183
5a67e380904f3ef7ed531c53d58e3ae66e8c52a6.cl-A,64,1,1,5,0,5,0,1536,64,256.0,1,0.0,0.2,CPU,0.012627,1.05,0.95,0.012627,0.015408,1.220242,0.013304,0.000641,0.048181,8,183
5a67e380904f3ef7ed531c53d58e3ae66e8c52a6.cl-A,65536,1,1,5,0,5,0,1572864,256,262144.0,1,0.0,0.2,CPU,0.210388,2.38,0.42,0.210388,0.036244,0.172272,0.500385,0.297198,0.593939,8,183
5a67e380904f3ef7ed531c53d58e3ae66e8c52a6.cl-A,8192,1,1,5,0,5,0,196608,256,32768.0,1,0.0,0.2,GPU,0.02,2.19,0.46,0.043818,0.008854,0.202063,0.02,0.000521,0.02605,8,183
5a6e4013e565f939f38aa34580c81740ff4322c1.cl-A,1024,1,1,5,0,5,0,24576,256,4096.0,1,0.0,0.2,GPU,0.013008,5.21,0.19,0.067815,0.009811,0.144673,0.013008,0.00051,0.039207,9,190
5a6e4013e565f939f38aa34580c81740ff4322c1.cl-A,1048576,1,1,5,0,5,0,25165824,256,4194304.0,1,0.0,0.2,CPU,4.268397,1.31,0.77,4.268397,1.153096,0.270147,5.576956,2.073127,0.371731,9,190
5a6e4013e565f939f38aa34580c81740ff4322c1.cl-A,128,1,1,5,0,5,0,3072,128,512.0,1,0.0,0.2,CPU,0.01362,1.03,0.97,0.01362,0.015727,1.154699,0.014044,0.003959,0.2819,9,190
5a6e4013e565f939f38aa34580c81740ff4322c1.cl-A,131072,1,1,5,0,5,0,3145728,256,524288.0,1,0.0,0.2,CPU,0.344916,1.93,0.52,0.344916,0.093403,0.270799,0.66397,0.759392,1.143714,9,190
5a6e4013e565f939f38aa34580c81740ff4322c1.cl-A,16384,1,1,5,0,5,0,393216,256,65536.0,1,0.0,0.2,GPU,0.033867,3.10,0.32,0.105083,0.00656,0.062427,0.033867,0.005215,0.153985,9,190
5a6e4013e565f939f38aa34580c81740ff4322c1.cl-A,2048,1,1,5,0,5,0,49152,256,8192.0,1,0.0,0.2,GPU,0.013511,4.08,0.25,0.055063,0.015081,0.273886,0.013511,0.000439,0.032492,9,190
5a6e4013e565f939f38aa34580c81740ff4322c1.cl-A,2097152,1,1,5,0,5,0,50331648,256,8388608.0,1,0.0,0.2,CPU,7.504466,1.00,1.00,7.504466,1.135635,0.151328,7.515052,3.683699,0.490176,9,190
5a6e4013e565f939f38aa34580c81740ff4322c1.cl-A,256,1,1,5,0,5,0,6144,256,1024.0,1,0.0,0.2,CPU,0.013885,1.00,1.00,0.013885,0.003006,0.216493,0.013926,0.003318,0.238259,9,190
5a6e4013e565f939f38aa34580c81740ff4322c1.cl-A,262144,1,1,5,0,5,0,6291456,256,1048576.0,1,0.0,0.2,CPU,0.663444,2.14,0.47,0.663444,0.226083,0.340772,1.420741,0.509663,0.35873,9,190
5a6e4013e565f939f38aa34580c81740ff4322c1.cl-A,4096,1,1,5,0,5,0,98304,256,16384.0,1,0.0,0.2,GPU,0.015259,8.35,0.12,0.127376,0.138198,1.084961,0.015259,0.00077,0.050462,9,190
5a6e4013e565f939f38aa34580c81740ff4322c1.cl-A,4194304,1,1,5,0,5,0,100663296,256,16777216.0,1,0.0,0.2,GPU,13.827437,1.08,0.93,14.930976,4.774928,0.3198,13.827437,4.377825,0.316604,9,190
5a6e4013e565f939f38aa34580c81740ff4322c1.cl-A,512,1,1,5,0,5,0,12288,256,2048.0,1,0.0,0.2,CPU,0.012487,1.02,0.98,0.012487,0.005044,0.40394,0.012771,0.000439,0.034375,9,190
5a6e4013e565f939f38aa34580c81740ff4322c1.cl-A,524288,1,1,5,0,5,0,12582912,256,2097152.0,1,0.0,0.2,CPU,1.594044,1.79,0.56,1.594044,0.616445,0.386718,2.852074,1.719965,0.603058,9,190
5a6e4013e565f939f38aa34580c81740ff4322c1.cl-A,64,1,1,5,0,5,0,1536,64,256.0,1,0.0,0.2,GPU,0.012681,1.02,0.98,0.012963,0.011664,0.899792,0.012681,0.000381,0.030045,9,190
5a6e4013e565f939f38aa34580c81740ff4322c1.cl-A,65536,1,1,5,0,5,0,1572864,256,262144.0,1,0.0,0.2,CPU,0.185092,1.25,0.80,0.185092,0.062582,0.338113,0.231318,0.104332,0.451033,9,190
5a6e4013e565f939f38aa34580c81740ff4322c1.cl-A,8192,1,1,5,0,5,0,196608,256,32768.0,1,0.0,0.2,GPU,0.01917,2.95,0.34,0.056529,0.003118,0.055158,0.01917,0.000497,0.025926,9,190
5a726e92290a1440ab136059e4501238a99e3a69.cl-A,1024,1,1,2,0,2,0,24576,256,8192.0,1,0.0,0.5,GPU,0.014785,3.56,0.28,0.052604,0.020589,0.391396,0.014785,0.003237,0.218938,8,183
5a726e92290a1440ab136059e4501238a99e3a69.cl-A,1048576,1,1,2,0,2,0,25165824,256,8388608.0,1,0.0,0.5,CPU,3.677378,1.44,0.69,3.677378,0.5607,0.152473,5.294555,2.135931,0.40342,8,183
5a726e92290a1440ab136059e4501238a99e3a69.cl-A,128,1,1,2,0,2,0,3072,128,1024.0,1,0.0,0.5,GPU,0.013274,1.15,0.87,0.015225,0.009357,0.614581,0.013274,0.00048,0.036161,8,183
5a726e92290a1440ab136059e4501238a99e3a69.cl-A,131072,1,1,2,0,2,0,3145728,256,1048576.0,1,0.0,0.5,CPU,0.343715,1.88,0.53,0.343715,0.099832,0.29045,0.645985,0.751746,1.163721,8,183
5a726e92290a1440ab136059e4501238a99e3a69.cl-A,16384,1,1,2,0,2,0,393216,256,131072.0,1,0.0,0.5,GPU,0.030399,3.78,0.26,0.114763,0.018926,0.164914,0.030399,0.007182,0.236258,8,183
5a726e92290a1440ab136059e4501238a99e3a69.cl-A,2048,1,1,2,0,2,0,49152,256,16384.0,1,0.0,0.5,GPU,0.014251,4.74,0.21,0.067508,0.008503,0.125955,0.014251,0.000558,0.039155,8,183
5a726e92290a1440ab136059e4501238a99e3a69.cl-A,2097152,1,1,2,0,2,0,50331648,256,16777216.0,1,0.0,0.5,GPU,7.945467,1.19,0.84,9.470956,2.40468,0.2539,7.945467,2.945214,0.370679,8,183
5a726e92290a1440ab136059e4501238a99e3a69.cl-A,256,1,1,2,0,2,0,6144,256,2048.0,1,0.0,0.5,CPU,0.007109,1.90,0.53,0.007109,0.004297,0.604445,0.013481,0.000537,0.039834,8,183
5a726e92290a1440ab136059e4501238a99e3a69.cl-A,262144,1,1,2,0,2,0,6291456,256,2097152.0,1,0.0,0.5,CPU,0.953201,1.49,0.67,0.953201,0.253293,0.265729,1.416874,0.467782,0.330151,8,183
5a726e92290a1440ab136059e4501238a99e3a69.cl-A,4096,1,1,2,0,2,0,98304,256,32768.0,1,0.0,0.5,GPU,0.015822,3.10,0.32,0.048972,0.007742,0.15809,0.015822,0.000459,0.02901,8,183
5a726e92290a1440ab136059e4501238a99e3a69.cl-A,4194304,1,1,2,0,2,0,100663296,256,33554432.0,1,0.0,0.5,CPU,14.092106,1.00,1.00,14.092106,2.727862,0.193574,14.130112,2.41714,0.171063,8,183
5a726e92290a1440ab136059e4501238a99e3a69.cl-A,512,1,1,2,0,2,0,12288,256,4096.0,1,0.0,0.5,CPU,0.008535,1.58,0.63,0.008535,0.005903,0.691623,0.013511,0.000354,0.026201,8,183
5a726e92290a1440ab136059e4501238a99e3a69.cl-A,524288,1,1,2,0,2,0,12582912,256,4194304.0,1,0.0,0.5,CPU,1.593457,1.73,0.58,1.593457,0.524431,0.329115,2.756904,1.416606,0.513839,8,183
5a726e92290a1440ab136059e4501238a99e3a69.cl-A,64,1,1,2,0,2,0,1536,64,512.0,1,0.0,0.5,CPU,0.012781,1.14,0.88,0.012781,0.009364,0.73265,0.014519,0.00343,0.236242,8,183
5a726e92290a1440ab136059e4501238a99e3a69.cl-A,65536,1,1,2,0,2,0,1572864,256,524288.0,1,0.0,0.5,CPU,0.188039,2.27,0.44,0.188039,0.044902,0.238791,0.426785,0.205032,0.480411,8,183
5a726e92290a1440ab136059e4501238a99e3a69.cl-A,8192,1,1,2,0,2,0,196608,256,65536.0,1,0.0,0.5,GPU,0.019911,2.74,0.37,0.054476,0.006326,0.116125,0.019911,0.000605,0.030385,8,183
5a7f61302fe51af6c1a24adc3e1afd6264db7372.cl-A,1024,0,2,2,0,2,0,24576,256,12288.0,1,0.0,0,GPU,0.012267,4.29,0.23,0.052604,0.005044,0.095886,0.012267,0.000494,0.040271,11,202
5a7f61302fe51af6c1a24adc3e1afd6264db7372.cl-A,1048576,0,2,2,0,2,0,25165824,256,12582912.0,1,0.0,0,CPU,3.996829,1.28,0.78,3.996829,1.177926,0.294715,5.120838,1.54243,0.301207,11,202
5a7f61302fe51af6c1a24adc3e1afd6264db7372.cl-A,128,0,2,2,0,2,0,3072,128,1536.0,1,0.0,0,CPU,0.010058,1.19,0.84,0.010058,0.001169,0.116226,0.011971,0.00051,0.042603,11,202
5a7f61302fe51af6c1a24adc3e1afd6264db7372.cl-A,131072,0,2,2,0,2,0,3145728,256,1572864.0,1,0.0,0,CPU,0.293848,2.22,0.45,0.293848,0.062342,0.212157,0.651496,0.705651,1.083124,11,202
5a7f61302fe51af6c1a24adc3e1afd6264db7372.cl-A,16384,0,2,2,0,2,0,393216,256,196608.0,1,0.0,0,GPU,0.026222,6.74,0.15,0.176822,0.23838,1.348135,0.026222,0.000452,0.017237,11,202
5a7f61302fe51af6c1a24adc3e1afd6264db7372.cl-A,2048,0,2,2,0,2,0,49152,256,24576.0,1,0.0,0,GPU,0.0128,7.92,0.13,0.101353,0.071179,0.702288,0.0128,0.000671,0.052422,11,202
5a7f61302fe51af6c1a24adc3e1afd6264db7372.cl-A,2097152,0,2,2,0,2,0,50331648,256,25165824.0,1,0.0,0,CPU,6.421767,1.15,0.87,6.421767,2.0306,0.316206,7.379067,3.806697,0.515878,11,202
5a7f61302fe51af6c1a24adc3e1afd6264db7372.cl-A,256,0,2,2,0,2,0,6144,256,3072.0,1,0.0,0,CPU,0.006328,1.91,0.52,0.006328,0.002072,0.327434,0.012059,0.000358,0.029687,11,202
5a7f61302fe51af6c1a24adc3e1afd6264db7372.cl-A,262144,0,2,2,0,2,0,6291456,256,3145728.0,1,0.0,0,CPU,0.861262,1.66,0.60,0.861262,0.340286,0.395102,1.43197,0.6562,0.45825,11,202
5a7f61302fe51af6c1a24adc3e1afd6264db7372.cl-A,4096,0,2,2,0,2,0,98304,256,49152.0,1,0.0,0,GPU,0.017363,2.60,0.38,0.04516,0.012078,0.267449,0.017363,0.004881,0.281115,11,202
5a7f61302fe51af6c1a24adc3e1afd6264db7372.cl-A,4194304,0,2,2,0,2,0,100663296,256,50331648.0,1,0.0,0,GPU,13.378747,1.10,0.91,14.759713,1.375944,0.093223,13.378747,2.937138,0.219538,11,202
5a7f61302fe51af6c1a24adc3e1afd6264db7372.cl-A,512,0,2,2,0,2,0,12288,256,6144.0,1,0.0,0,GPU,0.013541,1.21,0.82,0.016427,0.013061,0.795093,0.013541,0.00441,0.325678,11,202
5a7f61302fe51af6c1a24adc3e1afd6264db7372.cl-A,524288,0,2,2,0,2,0,12582912,256,6291456.0,1,0.0,0,CPU,1.891844,1.35,0.74,1.891844,0.379618,0.20066,2.552473,1.099724,0.430846,11,202
5a7f61302fe51af6c1a24adc3e1afd6264db7372.cl-A,64,0,2,2,0,2,0,1536,64,768.0,1,0.0,0,CPU,0.010867,1.10,0.91,0.010867,0.008893,0.818349,0.011941,0.000479,0.040114,11,202
5a7f61302fe51af6c1a24adc3e1afd6264db7372.cl-A,65536,0,2,2,0,2,0,1572864,256,786432.0,1,0.0,0,CPU,0.19906,1.28,0.78,0.19906,0.119283,0.599231,0.2552,0.09178,0.359639,11,202
5a7f61302fe51af6c1a24adc3e1afd6264db7372.cl-A,8192,0,2,2,0,2,0,196608,256,98304.0,1,0.0,0,GPU,0.018282,4.10,0.24,0.074994,0.010912,0.145505,0.018282,0.00048,0.026255,11,202
5aa3ab33a1f75f6e7a143f5ed606a6ee34b7940a.cl-A,1024,0,1,3,0,2,0,24576,256,8192.0,0.667,0.0,0,GPU,0.013748,2.27,0.44,0.031149,0.00725,0.232752,0.013748,0.000399,0.029022,8,166
5aa3ab33a1f75f6e7a143f5ed606a6ee34b7940a.cl-A,1048576,0,1,3,0,2,0,25165824,256,8388608.0,0.667,0.0,0,CPU,3.039774,1.69,0.59,3.039774,0.76313,0.251048,5.1338,1.159702,0.225895,8,166
5aa3ab33a1f75f6e7a143f5ed606a6ee34b7940a.cl-A,128,0,1,3,0,2,0,3072,128,1024.0,0.667,0.0,0,CPU,0.009498,1.40,0.71,0.009498,0.001416,0.149084,0.013334,0.000624,0.046798,8,166
5aa3ab33a1f75f6e7a143f5ed606a6ee34b7940a.cl-A,131072,0,1,3,0,2,0,3145728,256,1048576.0,0.667,0.0,0,CPU,0.287032,1.62,0.62,0.287032,0.11068,0.385602,0.465688,0.325091,0.698088,8,166
5aa3ab33a1f75f6e7a143f5ed606a6ee34b7940a.cl-A,16384,0,1,3,0,2,0,393216,256,131072.0,0.667,0.0,0,GPU,0.027762,3.80,0.26,0.105543,0.054277,0.514264,0.027762,0.000462,0.016641,8,166
5aa3ab33a1f75f6e7a143f5ed606a6ee34b7940a.cl-A,2048,0,1,3,0,2,0,49152,256,16384.0,0.667,0.0,0,GPU,0.014163,5.28,0.19,0.074715,0.034313,0.459252,0.014163,0.000497,0.035091,8,166
5aa3ab33a1f75f6e7a143f5ed606a6ee34b7940a.cl-A,2097152,0,1,3,0,2,0,50331648,256,16777216.0,0.667,0.0,0,GPU,7.652415,1.10,0.91,8.397086,0.812043,0.096705,7.652415,3.743661,0.489213,8,166
5aa3ab33a1f75f6e7a143f5ed606a6ee34b7940a.cl-A,256,0,1,3,0,2,0,6144,256,2048.0,0.667,0.0,0,GPU,0.015171,1.16,0.86,0.017628,0.009634,0.546517,0.015171,0.00481,0.317052,8,166
5aa3ab33a1f75f6e7a143f5ed606a6ee34b7940a.cl-A,262144,0,1,3,0,2,0,6291456,256,2097152.0,0.667,0.0,0,CPU,0.567888,2.56,0.39,0.567888,0.270849,0.476941,1.453177,0.463778,0.319148,8,166
5aa3ab33a1f75f6e7a143f5ed606a6ee34b7940a.cl-A,4096,0,1,3,0,2,0,98304,256,32768.0,0.667,0.0,0,GPU,0.016119,4.74,0.21,0.076363,0.021115,0.276508,0.016119,0.000615,0.038154,8,166
5aa3ab33a1f75f6e7a143f5ed606a6ee34b7940a.cl-A,4194304,0,1,3,0,2,0,100663296,256,33554432.0,0.667,0.0,0,GPU,7.291674,1.90,0.53,13.853838,4.607776,0.332599,7.291674,6.546422,0.897794,8,166
5aa3ab33a1f75f6e7a143f5ed606a6ee34b7940a.cl-A,512,0,1,3,0,2,0,12288,256,4096.0,0.667,0.0,0,GPU,0.013511,2.10,0.48,0.028425,0.009081,0.319472,0.013511,0.000573,0.04241,8,166
5aa3ab33a1f75f6e7a143f5ed606a6ee34b7940a.cl-A,524288,0,1,3,0,2,0,12582912,256,4194304.0,0.667,0.0,0,CPU,1.431915,1.91,0.52,1.431915,0.653909,0.456667,2.73917,1.104888,0.403366,8,166
5aa3ab33a1f75f6e7a143f5ed606a6ee34b7940a.cl-A,64,0,1,3,0,2,0,1536,64,512.0,0.667,0.0,0,CPU,0.006468,2.29,0.44,0.006468,0.005601,0.865955,0.014844,0.004531,0.305241,8,166
5aa3ab33a1f75f6e7a143f5ed606a6ee34b7940a.cl-A,65536,0,1,3,0,2,0,1572864,256,524288.0,0.667,0.0,0,CPU,0.178317,1.33,0.75,0.178317,0.04492,0.251911,0.238015,0.120841,0.507703,8,166
5aa3ab33a1f75f6e7a143f5ed606a6ee34b7940a.cl-A,8192,0,1,3,0,2,0,196608,256,65536.0,0.667,0.0,0,GPU,0.019882,3.51,0.28,0.069785,0.027337,0.391732,0.019882,0.000558,0.028066,8,166
